SA1_CODE21,mean
5103510,29.87978612
5103511,31.03360761
5103512,33.75992844
5103513,31.80370715
5103514,33.1131288
5103515,30.31216798
5103516,33.81311986
5103517,33.49486499
5103518,33.59164646
5103519,29.65338435
5103520,29.3264617
5103521,32.9908474
5103522,30.66788689
5103523,31.34652174
5103524,30.54855983
5103525,33.62212773
5103526,32.32389409
5103527,32.53465263
5103528,32.27111938
5103529,32.00257537
5103530,32.33502667
5103531,32.44341091
5103532,31.62716472
5103533,30.92695063
5103534,34.73270167
5103535,34.16888342
5103536,34.38567786
5103537,35.02553525
5103538,35.59994788
5103539,35.49059085
5103540,34.19096934
5103541,33.32668814
5103601,34.42319827
5103602,36.74054992
5103603,36.61504653
5103604,35.18063376
5103605,36.00760878
5103606,35.78338489
5103607,36.7813404
5103608,35.21073089
5103609,34.64889411
5103610,33.74174721
5103611,34.31786039
5103612,35.33542835
5103613,34.29067224
5103614,34.18504856
5103615,34.13347764
5103616,34.69195577
5103617,34.89880662
5103618,36.02729466
5103619,36.5547072
5103620,36.76478261
5103621,36.89899807
5103622,35.61594208
5103623,33.81389467
5103624,34.21375131
5103625,36.38420838
5103701,32.75888612
5103801,37.72017531
5103802,36.54095125
5103803,36.50130435
5103804,36.54931694
5103805,37.03435927
5103806,36.76034174
5103807,37.00236534
5103808,36.89803616
5103809,38.11956649
5103810,38.10081362
5103811,37.03581989
5103812,36.50818419
5103813,36.73774501
5103814,36.94304348
5103815,38.02815699
5103816,37.1933039
5103817,38.98439386
5103818,37.97724256
5103819,37.94778537
5103820,36.93303826
5103821,39.27688541
5103822,37.10478909
5103823,39.27695652
5103824,38.36489443
5103825,37.99354178
5103826,38.22911497
5103827,37.93333297
5103828,37.44125858
5103901,39.40826087
5103902,37.76398104
5103903,37.74080139
5103904,39.57775021
5103905,39.40474136
5103906,39.40826087
5103907,39.44323625
5103908,37.66742569
5103909,37.50220159
5103910,37.57019583
5103911,37.48966496
5103912,37.40556619
5103913,37.32380131
5103914,37.40368921
5103915,37.44777994
5103916,37.77416485
5103917,37.71956204
5103918,37.35867002
5103919,38.34386632
5103920,38.34487039
5103921,38.54162318
5103922,38.54130435
5103923,38.32885088
5103924,38.54130435
5103925,38.83906142
5103926,38.46459891
5103927,37.80059952
5103928,38.72046576
5103929,38.82154411
5103930,38.89724842
5103931,39.40826087
5103932,38.87731291
5103933,39.7933477
5103934,38.90033084
5103935,39.91041667
5103936,39.4926026
5103937,39.94205769
5103938,40.46043478
5103939,40.45969285
5104001,37.76808476
5104002,37.3903558
5104003,37.51808556
5104004,38.26226447
5104005,38.78466305
5104006,38.25716601
5104007,38.57110607
5104008,38.37065786
5104009,38.41782609
5104010,37.54744028
5104011,38.36927147
5104012,38.22253578
5104013,37.78858603
5104014,37.79
5104015,37.82912669
5104016,37.79
5104017,37.54374242
5104018,37.29283775
5104019,37.53361859
5104020,37.52368589
5104021,37.68178143
5104102,37.51067385
5104103,34.55241348
5104104,34.75833843
5104105,35.88362105
5104106,35.90590895
5104107,35.90826087
5104113,35.52244161
5104114,34.6916818
5104115,34.69023448
5104116,34.73934105
5104118,36.72704825
5104119,35.90936099
5104120,36.36616149
5104122,37.23661331
5104123,37.24043478
5104124,37.24043478
5104125,37.40142852
5104127,37.54692081
5104128,37.27689725
5104130,37.50493063
5104132,37.51771395
5104133,37.37068982
5104134,37.41747416
5104135,37.45253303
5104138,36.19268064
5104139,36.04989886
5104140,35.94650983
5104143,36.05653563
5104145,35.20495295
5104146,35.85337979
5104147,37.07779237
5104148,37.36511297
5104149,37.62200555
5104150,36.33563473
5104151,36.07177176
5104152,36.13003493
5104153,36.15594151
5104154,37.12986963
5104155,37.50217391
5104156,37.20804958
5104157,36.56587394
5104158,36.964489
5104159,37.31733904
5104160,36.20842274
5104161,34.82405295
5104162,34.68826087
5104163,35.10363636
5104164,35.10363636
5104165,37.61321896
5104166,33.9607662
5104167,37.13588704
5104168,35.05202282
5104169,36.8708864
5104170,34.8827789
5104171,36.62469108
5104172,35.39942913
5104173,35.22671333
5104174,34.45514973
5104175,34.19820914
5104176,35.25708065
5104177,36.2126087
5104178,37.04304348
5104179,37.29421201
5104180,37.62615655
5104181,36.2126087
5104182,37.40199337
5104183,37.44885444
5104184,37.23445687
5104185,37.32008368
5104186,35.79138441
5104201,37.20278428
5104202,37.25767299
5104203,37.08367578
5104205,37.64560298
5104206,37.05877867
5104207,36.91057095
5104208,36.42585314
5104209,34.61557035
5104210,33.2689366
5104211,35.59846812
5104212,35.85486089
5104213,33.42031209
5104214,33.8273168
5104215,34.30478261
5104216,34.444812
5104217,35.17597687
5104218,35.24930007
5104219,36.2341048
5104220,35.98042917
5104221,35.85572991
5104222,35.60915182
5104223,35.63760311
5104224,35.57789408
5104225,35.60091463
5104226,35.44073232
5104227,36.88102688
5104228,35.48731069
5104229,36.93735513
5104230,35.46519629
5104231,36.69451003
5104232,37.19225314
5104233,37.14197659
5104234,36.9938627
5104235,36.7404667
5104236,37.3945691
5104237,37.59238905
5104238,37.64826453
5104301,36.25608696
5104303,37.20834273
5104304,36.48534218
5104305,37.32562433
5104306,36.74841581
5104307,36.11150832
5104308,36.92158083
5104309,35.94110456
5104310,36.73806591
5104311,36.28071496
5104313,35.10622059
5104314,34.70043478
5104315,34.70043478
5104316,34.53521172
5104317,35.89980907
5104318,36.77348254
5104319,35.13241564
5104320,36.45906456
5104321,36.66904484
5104322,36.57039836
5104323,35.90829713
5104324,35.760458
5104325,35.63836643
5104326,35.7694408
5104327,35.78134744
5104328,34.9886363
5104329,35.22899246
5104330,35.12019733
5104331,35.63892076
5104332,35.99115411
5104333,35.74444866
5104334,35.61188055
5104335,36.52919709
5104336,36.96334943
5104337,36.41161155
5104338,36.60475993
5104339,35.65442748
5104340,36.25608696
5104341,34.86046898
5104342,36.36694366
5104343,35.14652174
5104401,40.65683584
5104402,40.48851977
5104403,40.53272304
5104404,39.1442239
5104405,40.24391304
5104406,39.9218236
5104407,40.63146857
5104408,40.39665053
5104409,39.4267277
5104410,39.45660401
5104411,40.20379971
5104412,39.88821977
5104413,39.77554885
5104414,40.02226002
5104415,39.3779583
5104416,40.77545351
5104417,38.878479
5104418,39.40589408
5104419,38.94736388
5104420,39.02121548
5104421,38.93146287
5104422,38.62901833
5104423,38.72996826
5104424,38.79437048
5104425,38.99426145
5104426,39.64167375
5104427,38.91487465
5104428,38.64775974
5104429,38.45277135
5104430,39.28787738
5104431,39.09928289
5104432,40.10366442
5104433,39.51288958
5104434,38.52227356
5104435,38.84145957
5104436,40.03043565
5104437,38.47280982
5104501,41.00043478
5104502,40.90356864
5104503,40.35751331
5104504,40.63292853
5104505,40.86477988
5104506,40.91263976
5104507,40.7064307
5104508,40.73659321
5104509,40.69975109
5104510,38.49595644
5104511,39.69755354
5104512,40.15980239
5104513,40.53588383
5104514,39.62090481
5104515,38.72696542
5104516,40.36047066
5104517,40.13589876
5104518,39.3676259
5104519,40.85098197
5104521,41.11912271
5104522,41.09303864
5104523,41.04184058
5104524,41.03373552
5104525,39.57525592
5104527,40.45710836
5104528,40.10013179
5104529,40.53282898
5104530,41.09211205
5104531,39.00976814
5104532,39.4673913
5104533,40.89722026
5104534,40.75583004
5104535,41.14043478
5104536,38.29173913
5104537,40.56568861
5104538,40.26505812
5104539,39.01249861
5104540,39.52393862
5104541,38.55949352
5104542,38.52356483
5104543,38.31070058
5104544,40.38809604
5104545,38.90263381
5104546,39.73966551
5104547,40.96597191
5104548,40.84910097
5104550,40.02583032
5104551,40.57586414
5104552,40.51532434
5104553,40.42267188
5104554,38.74453794
5104555,39.55663769
5104556,39.66401118
5104557,39.75869565
5104558,39.74233352
5104560,40.01538534
5104601,38.84680828
5104602,37.31607508
5104603,37.11831463
5104604,37.33251539
5104605,36.80543836
5104606,36.61162338
5104607,36.65669384
5104608,36.21896423
5104609,37.50146787
5104610,38.15407784
5104611,37.31608696
5104612,39.45800194
5104613,39.35622363
5104614,39.22231511
5104615,39.08463731
5104616,38.92127681
5104617,38.85736746
5104618,39.03434783
5104619,38.98985872
5104620,38.75224988
5104621,39.03434783
5104622,37.31744225
5104623,38.94092612
5104624,37.8908114
5104625,38.28148211
5104626,37.15088597
5104627,37.99080365
5104628,36.95935517
5104701,41.40666913
5104702,41.53052095
5104703,41.2565276
5104704,41.32216852
5104705,41.28226966
5104706,41.42464226
5104707,41.45492735
5104708,41.18118985
5104709,41.36715244
5104710,41.19649421
5104711,41.19857123
5104712,41.19498329
5104713,41.04097353
5104714,40.87361628
5104715,41.1374945
5104716,41.15376364
5104717,41.09436058
5104718,40.88680509
5104719,41.04296235
5104720,40.77397096
5104721,41.2535816
5104722,41.04708822
5104723,40.69956396
5104724,41.06905619
5104725,41.04006951
5104726,41.20821985
5104727,41.33224873
5104728,41.36754338
5104729,41.25228
5104730,40.92066192
5104731,40.96570261
5104732,40.7139369
5104733,41.08611009
5104734,41.26485407
5104735,40.90136135
5104736,41.1314488
5104737,41.35321425
5104738,41.16370149
5104739,41.46102731
5104740,41.63001045
5104741,41.21986803
5104742,41.37535717
5104743,40.79800722
5104744,40.86371248
5104745,41.33139531
5104801,40.85986351
5104802,40.69971987
5104803,40.7099261
5104804,41.19272492
5104805,40.97969722
5104806,40.53143058
5104807,41.34865451
5104808,40.24181704
5104809,41.38998517
5104810,40.43442074
5104811,41.05925931
5104812,41.00441478
5104813,40.7527959
5104814,40.32452207
5104815,40.24678242
5104816,40.01743354
5104817,40.18429308
5104818,40.30167289
5104819,40.39590193
5104820,40.08986551
5104821,40.38592777
5104901,42.08059937
5104902,38.8474598
5104903,40.02351225
5104904,37.46749669
5104906,37.2193329
5104907,36.90347654
5104908,36.51810123
5104909,37.28379741
5104910,42.38864301
5104911,38.99839888
5104912,40.80961024
5104913,40.28898163
5105001,34.6423944
5105002,34.15102662
5105003,35.70070621
5105004,35.31985755
5105005,36.11334152
5105006,34.25973125
5105007,34.32418162
5105008,34.28091248
5105009,34.23877735
5105010,34.77801954
5105011,34.15617896
5105012,35.29556182
5105013,34.83616661
5105014,34.81331115
5105015,34.53434082
5105016,34.26807488
5105017,34.33048888
5105018,34.24516689
5105019,34.03082163
5105020,34.15875239
5105101,35.68665715
5105103,37.97313747
5105104,38.61600795
5105105,38.71671526
5105106,37.6976286
5105107,37.19356956
5105108,37.31755498
5105109,38.61101832
5105111,38.93299405
5105112,38.95015343
5105113,38.70913043
5105114,38.74538176
5105115,38.73061413
5105201,36.32820689
5105301,35.40336085
5105302,34.64513356
5105303,36.11627947
5105304,37.02048009
5105305,33.80190328
5105306,33.59295893
5105307,36.28114425
5105308,34.50583327
5105309,34.58434565
5105310,34.4606085
5105311,37.17513837
5105312,36.21109766
5105313,35.74328644
5105314,34.6134631
5105315,33.40583542
5105316,36.0894038
5105317,35.46733537
5105318,35.14484912
5105319,35.21850743
5105320,35.35770824
5105321,35.20322225
5105322,35.20041972
5105323,35.40878782
5105324,35.13338528
5105325,35.59448812
5105326,35.27341662
5105327,35.23137282
5105328,35.55062962
5105329,34.74561423
5105330,34.23937117
5105331,34.28028436
5105332,33.20113955
5105333,35.66740696
5105334,34.81436792
5105335,34.3961945
5105336,34.40214817
5105337,34.05372745
5105338,34.27846336
5105401,39.89339657
5105402,40.30581415
5105403,40.26210973
5105404,40.40688539
5105405,40.67020405
5105406,39.52772403
5105407,39.39634308
5105408,39.34878378
5105409,39.88135622
5105410,39.60942658
5105411,39.3057737
5105412,41.37859171
5105413,41.43969283
5105414,38.45973491
5105415,38.16717327
5105416,37.17980811
5105417,40.31909539
5105418,39.99795314
5105419,39.6957082
5105420,39.87516211
5105421,37.02775898
5105422,38.57115386
5105423,39.04354034
5105424,40.20808718
5105425,39.36859468
5105426,38.77783517
5105427,39.38401235
5105428,40.02212395
5105429,40.21674213
5105430,41.31108001
5105431,41.69636364
5105432,40.95919083
5105501,36.96407194
5105601,42.25977921
5105602,41.60000417
5105603,41.11521739
5105604,42.67332907
5105605,40.78551258
5105606,41.02652174
5105607,41.01029913
5105608,40.84942932
5105609,41.25191007
5105610,41.50887248
5105611,42.1188418
5105612,41.57212966
5105613,41.97070589
5105614,42.82168849
5105615,42.58959836
5105616,42.7848217
5105617,40.6304572
5105618,40.76516376
5105619,40.85404995
5105620,40.84092812
5105621,40.94888996
5105622,41.33614154
5105623,41.12296974
5105624,42.71929743
5105625,41.90351596
5105626,41.67368955
5105627,40.54074362
5105628,42.78469633
5105629,41.89063337
5105630,42.12595856
5105631,42.82652174
5105632,41.65395017
5105633,40.3696132
5105634,40.31233129
5105635,41.11486983
5105636,41.6912504
5105637,41.36859365
5105638,42.24046552
5105639,42.15361106
5105640,42.52385871
5105641,42.21211268
5105642,41.19148382
5105643,40.72651934
5105644,40.38859105
5105645,42.55527484
5105646,41.55092457
5105647,42.20642913
5105648,41.20448981
5105649,42.72305223
5105650,41.50334694
5105651,41.16189506
5105701,41.53804465
5105702,41.55503684
5105703,41.60742941
5105704,42.92157093
5105707,42.07610565
5105708,42.4210344
5105709,41.44514409
5105710,41.04161551
5105711,41.1348839
5105712,41.41612726
5105713,42.45492133
5105715,41.46444094
5105716,41.52652174
5105717,41.79311624
5105718,42.16235343
5105719,42.89713354
5105720,41.64892399
5105721,41.81257223
5105722,42.50718921
5105723,41.41711919
5105724,42.54747665
5105725,43.11967733
5105727,41.35756299
5105728,42.11806695
5105729,42.88136695
5105730,41.85914034
5105731,39.48445567
5105732,40.51635697
5105733,41.12380756
5105734,42.86426308
5105735,42.93844655
5105736,42.89817705
5105737,42.20834134
5105738,42.82265091
5105739,42.88854109
5105740,42.69763207
5105741,41.59341295
5105801,43.11972044
5105802,43.07082471
5105803,41.43468679
5105804,42.43760987
5105805,42.67882931
5105806,42.6894568
5105807,41.23285259
5105808,42.36945661
5105809,40.36323905
5105810,42.75111447
5105811,38.92779121
5105812,40.93176803
5105813,40.64811668
5105902,41.13184086
5105905,40.58443633
5105906,40.27831217
5105907,40.85051477
5105909,41.00549109
5105910,41.04181481
5105911,40.05509027
5105912,40.01161512
5105913,40.90440225
5105914,41.00573984
5105915,40.27234208
5105916,41.39431565
5105917,40.95379581
5105918,40.94238077
5105919,40.81782609
5105920,40.7933776
5105921,40.74289229
5105922,40.58223603
5105923,40.9817553
5105924,39.7880384
5105925,40.11546121
5105926,40.21302376
5105927,40.45379713
5105928,40.41869565
5105929,40.3867508
5105930,40.46575459
5105932,40.48951506
5105933,40.43584562
5105934,40.46650483
5105935,40.68459851
5105936,40.88043478
5105938,40.37947568
5105939,40.24219225
5105940,40.18293223
5105941,40.45560364
5105942,40.37956522
5105943,40.65937523
5105944,40.48459619
5105945,40.53714699
5105946,40.32217391
5105947,40.43488716
5105948,40.68681455
5105949,40.45002505
5105951,40.50918313
5105952,40.64364238
5105953,40.32605908
5105954,40.33117626
5105955,40.50692785
5105956,40.83662106
5105957,40.91408835
5105959,40.97824585
5105960,40.92565217
5105961,40.06826087
5105962,40.28787032
5105963,40.18924544
5105964,40.93781174
5105965,40.28548253
5105966,40.38055025
5105967,40.08230528
5105968,40.69184822
5105969,41.44415299
5105970,41.27156889
5105971,40.25588896
5105972,41.14233297
5105973,40.32120455
5105974,40.02880826
5105975,40.11289066
5105976,40.867951
5105977,40.03208097
5105978,40.05540167
5105979,40.81561037
5105980,40.12978155
5105981,39.89334095
5105982,39.97465695
5105983,40.94267066
5105984,40.45264676
5105985,41.12805288
5105986,40.37723418
5105987,41.06112771
5106001,38.97554451
5106002,38.25576435
5106003,40.03936254
5106004,37.63438299
5106005,38.45878446
5106006,37.85952908
5106007,38.68082965
5106008,40.47821432
5106102,39.92690514
5106103,40.62086693
5106104,39.78064989
5106105,40.64083941
5106106,39.75745056
5106108,39.46906367
5106109,38.92314423
5106110,39.32652066
5106111,39.34245694
5106112,40.09195537
5106113,38.82041369
5106114,39.53197939
5106201,42.21192048
5106202,39.56097934
5106203,41.31244458
5106204,41.36969933
5106205,42.01399424
5106206,41.95695652
5106207,39.73418265
5106208,39.11956522
5106209,39.50605812
5106210,39.11956522
5106211,38.81700716
5106212,39.99069477
5106213,40.58307148
5106214,40.10169358
5106215,40.22198425
5106216,40.39145662
5106217,40.72735172
5106218,40.37015882
5106219,39.95053042
5106220,40.50880651
5106301,40.78963012
5106401,41.05704144
5106501,40.88050541
5106502,41.68667188
5106503,41.15004077
5106504,41.59780219
5106505,40.99784191
5106506,41.70980976
5106507,39.52882129
5106508,39.82755766
5106509,40.65475421
5106510,40.95296716
5106511,40.70174692
5106512,40.55448683
5106513,40.79856601
5106514,40.1078011
5106601,41.68547096
5106602,41.13631987
5106603,41.21505943
5106604,41.71648101
5106605,40.99702114
5106606,40.83105993
5106607,40.62764062
5106608,41.62735279
5106609,41.19577582
5106610,38.21184082
5106611,38.6391722
5106615,38.5230771
5106616,38.45538244
5106617,40.78610537
5106618,41.27333217
5106619,39.7907407
5106620,41.08800096
5106621,39.92733566
5106622,38.44159482
5106623,39.3897536
5106624,40.96318791
5106625,39.51516264
5106626,38.75915246
5106627,39.1704485
5106628,40.41169837
5106701,40.30304348
5106702,40.79173361
5106703,40.75888544
5106704,39.27933787
5106705,39.02999884
5106706,39.96158888
5106707,40.76478934
5106708,40.23249569
5106709,40.46286274
5106710,37.63351217
5106711,40.49451155
5106712,40.17890968
5106713,40.83872031
5106714,41.07082874
5106715,40.97086957
5106716,40.95823936
5106717,40.14259718
5106718,39.97944733
5106719,40.74739159
5106720,41.81283535
5106801,39.9084513
5106802,40.7535968
5106803,39.80364752
5106804,40.40717105
5106807,41.08417282
5106808,40.6683658
5106809,39.76143003
5106810,41.55653932
5106811,41.17974344
5106812,39.92867097
5106813,40.91348176
5106814,39.84644043
5106815,41.23163539
5106816,42.35447606
5106817,41.83719698
5106818,41.02618237
5106819,42.14493572
5106820,40.50758077
5106901,39.56485646
5107001,38.49421281
5107002,38.60641577
5107003,38.62913043
5107004,38.75038853
5107005,38.52652968
5107006,38.37442199
5107007,38.29468569
5107008,38.45894396
5107009,38.58202191
5107010,38.48794193
5107011,38.11141565
5107012,38.25188221
5107013,38.73031934
5107014,38.77509823
5107015,38.75681303
5107016,38.33548577
5107017,38.2624557
5107018,38.47604006
5107019,38.33182058
5107020,38.40510544
5107021,38.91347826
5107022,38.69527927
5107023,38.19105134
5107024,38.3906803
5107101,37.25053223
5107102,36.27072106
5107103,37.20535759
5107104,36.95490062
5107105,37.59475377
5107106,36.92725652
5107107,36.93512827
5107108,37.44310926
5107109,37.30012283
5107110,37.24273874
5107111,37.11911608
5107112,37.53859938
5107113,37.84115365
5107114,35.59058008
5107115,35.98842262
5107116,36.1106196
5107117,36.49595537
5107118,37.4480031
5107119,37.88126716
5107120,37.52822706
5107121,35.24896773
5107122,36.90804334
5107123,37.41346975
5107124,36.93508059
5107125,36.98808792
5107126,37.00994709
5107127,37.33982487
5107128,36.63597191
5107129,37.07521739
5107130,37.21882321
5107131,36.97632114
5107132,36.92360164
5107133,36.57529951
5107134,36.83625575
5107135,36.75177797
5107201,38.91939435
5107202,39.21579429
5107203,38.43429022
5107204,38.63861683
5107205,38.91033853
5107206,38.8410416
5107207,39.33122651
5107208,39.39584306
5107209,39.29031477
5107210,39.19224877
5107211,39.36094668
5107212,38.91835647
5107213,36.91281
5107214,37.57057618
5107215,37.71358875
5107216,38.21627914
5107217,39.10573201
5107218,38.68091567
5107219,38.62479472
5107220,38.13664285
5107221,39.18457433
5107222,38.9023852
5107223,38.75886842
5107224,38.10772902
5107225,38.71005835
5107226,38.17496664
5107227,38.19912779
5107228,38.731467
5107229,39.02591543
5107230,38.81826736
5107231,38.4380281
5107232,38.51119552
5107233,38.14842935
5107234,38.36839999
5107301,39.7316527
5107302,39.21797388
5107303,39.29124729
5107304,39.70131404
5107305,39.13318912
5107306,39.73718513
5107307,38.87139224
5107308,39.58814736
5107309,38.72614777
5107310,39.65452311
5107311,39.72208371
5107312,39.68622007
5107313,39.67827419
5107314,39.58039576
5107315,39.67443815
5107316,39.37315863
5107317,39.6910686
5107318,39.64328227
5107319,39.65311314
5107320,39.64238972
5107321,39.6804611
5107322,39.65991992
5107323,39.62625784
5107324,39.6309179
5107325,39.55710617
5107326,39.5699964
5107327,39.48022249
5107328,39.50870433
5107329,39.15722043
5107330,38.99714061
5107331,39.53330196
5107332,39.56866247
5107333,39.72115751
5107334,39.72824517
5107335,39.16343305
5107401,37.79966463
5107402,36.45237599
5107403,36.06939624
5107404,36.43288106
5107405,36.31246309
5107406,36.41297772
5107407,37.30674984
5107408,38.21538826
5107409,37.18151712
5107410,36.93397766
5107411,38.04531476
5107412,37.11163085
5107413,37.65262351
5107414,37.95655754
5107415,38.20670505
5107416,37.89665718
5107417,37.66481758
5107418,36.47890473
5107419,36.65391593
5107420,36.3787452
5107421,37.00303943
5107501,35.86219296
5107502,35.25869836
5107503,37.38780705
5107504,37.26388668
