SA1_7DIG16,mean
1138503,1174
1138504,1175
1138505,1180
1138506,1155
1138507,1160
1138508,1161
1138509,1162
1138510,1052
1138511,1066
1138512,1071
1138513,1063
1138514,1111
1138515,1087
1138516,1070
1138517,1126
1138518,1104
1138519,1129
1138520,1115
1138521,1132
1138522,1098
1138523,1144
1138524,1137
1138525,1140
1138526,1161
1138527,1160
1138528,1131
1138529,1138
1138530,1179
1138531,1104
1138532,1090
1138533,1185
1138534,1146
1138535,1130
1138536,1173
1138537,1169
1138538,1135
1138539,1132
1138540,1099
1138541,1105
1138542,1180
1138543,1179
1138601,986
1138602,1145
1138603,1157
1138604,1175
1138605,1169
1138606,1095
1138607,1144
1138608,1083
1138609,1139
1138610,1106
1138611,1145
1138612,0
1138613,1096
1138614,1043
1138615,1088
1138616,1115
1138617,1055
1138618,1099
1138619,0
1138620,1110
1138621,1038
1138622,1061
1138623,1089
1138624,1007
1138625,1173
1138626,1151
1138627,1138
1138628,1157
1138629,1148
1138630,987
1138631,0
1138632,1068
1138633,1114
1138634,1120
1138635,1038
1138636,1062
1138637,1042
1138638,1071
1138639,1142
1138640,1185
1138641,1183
1138642,1084
1138643,1119
1138644,1083
1138645,1162
1138646,1049
1138647,1109
1138648,1101
1138649,1121
1138650,1110
1138701,1198
1138702,1186
1138703,1240
1138704,1189
1138705,1205
1138706,1212
1138707,1177
1138708,1193
1138709,1176
1138710,1189
1138711,1206
1138712,1202
1138713,1214
1138714,1117
1138715,1194
1138716,1103
1138717,1186
1138718,1190
1138719,1227
1138720,1195
1138721,1207
1138722,1160
1138723,1209
1138724,0
1138725,1190
1138726,1184
1138727,1168
1138728,1171
1138729,1204
1138730,0
1138731,1201
1138732,1195
1138733,1213
1138734,1232
1138735,1142
1138736,1191
1138737,1197
1138738,0
1138739,1179
1138740,1217
1138741,1142
1138742,1170
1138801,1115
1138802,1160
1138803,1183
1138804,1120
1138805,1151
1138806,1117
1138807,1165
1138808,1152
1138809,1154
1138810,1161
1138811,1166
1138812,1178
1138813,1178
1138814,1224
1138815,1138
1138816,1188
1138817,1131
1138818,1144
1138819,1175
1138820,1168
1138821,1102
1138822,1133
1138823,1184
1138824,1141
1138825,1149
1138826,1171
1138827,1194
1138828,1181
1138829,1147
1138830,1175
1138831,1107
1138832,1159
1138833,1169
1138834,1079
1138835,1155
1138836,1187
1138837,1160
1138838,1121
1138839,1157
1138840,1203
1138841,1188
1138842,1159
1138843,1139
1138844,1143
1138845,1184
1138846,1174
1138847,1156
1138848,1211
1138849,1193
1138850,1168
1138851,1194
1138852,1180
1138853,1172
1138854,1150
1138855,1180
1138901,0
1138902,1131
1138903,1187
1138904,1196
1138905,0
1138906,1191
1138907,1173
1138908,1207
1138909,0
1138910,0
1138911,1126
1138912,1129
1138913,1110
1138914,999
1138915,1148
1138916,1187
1138917,1176
1138918,1181
1138919,1163
1138920,1216
1138921,1164
1138922,1154
1138923,1215
1138924,1214
1138925,1181
1138926,1166
1138927,1162
1138928,1216
1138929,1176
1138930,1197
1139001,1122
1139002,1074
1139003,987
1139004,1092
1139005,1130
1139006,1121
1139007,1108
1139008,1125
1139009,1076
1139010,1114
1139011,1021
1139012,1084
1139013,1114
1139014,1080
1139015,1019
1139016,1075
1139017,1114
1139018,1114
1139019,1089
1139020,1093
1139021,1083
1139022,1085
1139023,1048
1139024,1060
1139025,1037
1139026,1055
1139027,1072
1139028,1083
1139029,1038
1139030,1066
1139031,1061
1139032,1103
1139033,1035
1139034,1019
1139035,1042
1139036,1099
1139037,1119
1139038,1088
1139039,1077
1139040,1110
1139041,1079
1139042,1073
1139043,1048
1139044,1117
1139045,1040
1139046,1039
1139047,1102
1139048,1080
1139049,1050
1139050,1111
1139051,991
1139052,1081
1139053,1105
1139101,1060
1139102,1054
1139103,1035
1139104,1047
1139105,1052
1139106,1088
1139107,1043
1139108,1088
1139109,1113
1139110,1113
1139111,1076
1139112,1102
1139113,1065
1139114,1067
1139115,1088
1139116,1071
1139117,1002
1139118,1061
1139119,1074
1139120,1042
1139121,1032
1139122,1069
1139124,1090
1139125,1031
1139127,1129
1139128,1116
1139130,1061
1139132,1061
1139133,1047
1139134,1030
1139135,1086
1139136,1092
1139137,1061
1139138,1062
1139139,1059
1139140,1075
1139141,1114
1139142,1062
1139143,1095
1139144,1049
1139145,1071
1139146,1093
1139147,1056
1139148,1106
1139149,1075
1139150,1052
1139151,1069
1139152,1122
1139153,1038
1139154,1085
1139155,1019
1139156,1036
1139157,1094
1139158,1130
1139201,1082
1139202,1034
1139203,981
1139204,1083
1139205,1085
1139206,1020
1139207,1102
1139208,1076
1139209,0
1139210,1089
1139211,1049
1139212,1078
1139213,1057
1139214,1041
1139215,1060
1139216,1087
1139217,1069
1139218,1111
1139219,1080
1139220,1075
1139221,1075
1139222,1074
1139223,1114
1139224,1056
1139225,1072
1139226,1046
1139301,1036
1139302,1050
1139303,1049
1139304,1049
1139305,1067
1139306,1046
1139307,989
1139308,1031
1139309,1038
1139310,1016
1139311,1034
1139312,1017
1139313,1043
1139314,1051
1139315,1011
1139316,1040
1139317,1015
1139318,1025
1139319,1011
1139320,1069
1139321,1028
1139322,1011
1139323,1084
1139324,1120
1139325,1087
1139326,1069
1139327,1062
1139328,1075
1139329,1088
1139330,1014
1139331,1028
1139332,1106
1139333,1035
1139334,1073
1139335,1051
1139336,1078
1139337,998
1139338,1110
1139339,1078
1139340,1144
1139401,1175
1139402,1077
1139403,1086
1139404,1062
1139405,1071
1139406,1078
1139407,1085
1139408,1069
1139409,1056
1139410,1139
1139411,1168
1139412,1122
1139413,1126
1139414,1114
1139415,1142
1139416,1091
1139417,1106
1139418,1119
1139419,1162
1139420,1119
1139421,1084
1139422,1157
1139423,1150
1139424,1070
1139425,1120
1139426,1117
1139427,1070
1139428,1062
1139429,1064
1139430,1074
1139431,1107
1139432,1130
1139433,1108
1139434,1090
1139435,1074
1139436,1070
1139437,1113
1139438,1161
1139439,1143
1139501,1133
1139502,1114
1139503,1129
1139504,1146
1139505,1112
1139506,1116
1139507,1079
1139508,1081
1139509,1164
1139510,1093
1139511,1156
1139512,1140
1139513,1134
1139514,1129
1139515,1115
1139516,1155
1139517,1143
1139518,1154
1139519,1097
1139520,1158
1139521,1124
1139522,1142
1139523,1158
1139524,1151
1139525,1085
1139526,1072
1139527,1083
1139528,1106
1139529,1117
1139530,1101
1139531,1089
1139532,1127
1139602,1082
1139603,1081
1139605,1112
1139606,1113
1139607,1067
1139608,1054
1139609,1092
1139610,1098
1139611,1010
1139612,1100
1139613,1102
1139614,1037
1139615,1080
1139616,1073
1139617,1028
1139618,1004
1139619,1052
1139620,1046
1139621,0
1139622,0
1139623,1055
1139624,1102
1139627,1081
1139628,1080
1139629,1032
1139630,1034
1139631,1110
1139632,1111
1139633,1098
1139634,0
1139635,1082
1139636,1042
1139637,0
1139638,1064
1139639,1075
1139801,0
1139802,1187
1139803,1095
1139804,1099
1139805,1115
1139806,1110
1139807,1150
1139808,1039
1139809,1121
1139810,1137
1139811,1132
1139812,1150
1139813,1160
1139814,1161
1139815,1198
1139816,1197
1139817,1174
1139818,914
1139819,1100
1139820,1131
1139821,1159
1139822,1208
1139823,1179
1139824,1137
1139825,1153
1139826,1107
1139827,1147
1139828,1166
1139829,1121
1139830,1146
1139831,1163
1139832,1162
1139833,1165
1139834,1081
1139835,1133
1139836,1126
1139837,1215
1139838,1171
1139839,1147
1139841,1164
1139842,1170
1139843,1120
1139845,1086
1139846,1112
1139847,1134
1139848,1118
1139849,1167
1139850,1144
1139851,1162
1139852,1148
1139853,1207
1139855,1103
1139856,1101
1139857,1098
1139858,1191
1139859,1208
1139860,1156
1139861,1168
1139862,1073
1139901,1128
1139902,1141
1139903,1159
1139904,1157
1139905,1113
1139906,1122
1139907,1155
1139908,1103
1139909,1156
1139910,1157
1139911,1150
1139912,1159
1139913,1124
1139914,1203
1139915,1127
1139916,1155
1139917,1218
1139918,1151
1139919,1170
1139920,1168
1139921,1175
1139922,1176
1139923,1147
1139924,1102
1139925,1146
1139926,1165
1139927,1120
1139928,1132
1139929,1152
1139930,1165
1139931,1103
1139932,1166
1139933,1190
1139934,1157
1139935,1149
1139936,1164
1139937,1136
1139938,1172
1139939,1145
1139940,1194
1139941,1182
1139942,1151
1140001,1163
1140002,1163
1140003,1138
1140004,1143
1140005,1132
1140006,1186
1140007,1168
1140008,1205
1140009,1172
1140010,1192
1140011,1162
1140012,1191
1140013,1176
1140014,1177
1140015,1198
1140016,1161
1140017,1177
1140018,1135
1140019,1183
1140020,1187
1140021,1148
1140022,1172
1140023,1189
1140024,1155
1140025,1180
1140026,1222
1140027,1178
1140028,1207
1140029,1221
1140030,1194
1140031,1175
1140032,1160
1140033,1197
1140034,1194
1140035,1199
1140036,1164
1140037,1165
1140038,1156
1140040,1186
1140041,1209
1140042,1162
1140043,1158
1140044,1173
1140045,1132
1140047,1188
1140049,1182
1140050,1194
1140051,1203
1140052,1213
1140053,1172
1140054,1126
1140056,1181
1140057,1189
1140058,1190
1140059,1171
1140060,1155
1140061,1181
1140062,1139
1140063,1114
1140064,1196
1140065,1132
1140101,1200
1140102,1166
1140103,1192
1140104,1148
1140105,0
1140106,0
1140107,0
1140108,0
1140109,1185
1140110,1216
1140111,1183
1140112,1140
1140113,1206
1140114,1140
1140115,1177
1140116,1192
1140117,1186
1140118,1171
1140119,1228
1140120,1196
1140122,1194
1140123,1182
1140201,1175
1140202,1181
1140204,1179
1140205,1179
1140208,1146
1140209,1166
1140210,1194
1140212,1210
1140213,1188
1140214,1176
1140215,1223
1140216,1219
1140217,1214
1140218,1202
1140219,1190
1140220,1162
1140221,1191
1140222,1190
1140223,1177
1140224,1135
1140225,1122
1140226,1153
1140227,1143
1140228,1187
1140229,1168
1140230,1210
1140231,1191
1140232,0
1140233,1172
1140234,1149
1140235,1166
1140236,1172
1140237,1144
1140238,1179
1140239,1196
1140240,1217
1140242,1106
1140244,1130
1140245,1158
1140246,1184
1140247,1137
1140248,1106
1140249,1134
1140250,1133
1140251,1093
1140252,1159
1140253,1183
1140254,1214
1140255,1108
1140256,1164
1140257,1166
1140258,1123
1140259,1159
1140260,1181
1140261,1211
1140262,1141
1140263,1114
1140264,1182
1140265,1179
1140266,1170
1140267,1182
1140268,1169
1140269,1063
1140301,1154
1140302,1084
1140303,1061
1140304,1120
1140305,1057
1140306,1064
1140307,0
1140308,1098
1140309,1079
1140310,1100
1140311,1096
1140312,1026
1140313,1130
1140314,1087
1140315,1056
1140316,1104
1140317,1087
1140318,1102
1140319,1100
1140320,1097
1140321,1088
1140322,1101
1140323,1118
1140324,1108
1140325,1138
1140326,1080
1140327,1050
1140328,1082
1140329,1128
1140330,1091
1140331,1125
1140332,1124
1140333,1112
1140334,1092
1140335,0
1140336,1122
1140337,1104
1140338,1080
1140339,1074
1140340,1116
1140341,1074
1140342,1091
1140343,1080
1140344,0
1140345,0
1140346,1111
1140347,0
1140348,0
1140349,0
1140350,1121
1140401,1069
1140402,0
1140403,1128
1140404,1056
1140405,1057
1140406,1105
1140407,1122
1140408,1093
1140409,1126
1140410,1100
1140411,1113
1140412,1106
1140413,1108
1140414,1042
1140415,1118
1140416,1038
1140417,1093
1140418,1079
1140419,1100
1140420,1089
1140421,1109
1140422,1083
1140423,1092
1140424,1062
1140425,1090
1140426,1090
1140427,1091
1140428,0
1140429,1056
1140430,1109
1140431,1030
1140432,1109
1140601,1078
1140602,1054
1140603,1107
1140604,1161
1140605,1122
1140606,1139
1140607,1160
1140608,1141
1140609,1177
1140610,1102
1140611,1123
1140612,1105
1140613,1140
1140614,1189
1140615,1102
1140616,1185
1140617,0
1140618,1130
1140619,1155
1140620,1137
1140621,1140
1140622,1112
1140623,1082
1140624,1121
1140625,1173
1140626,1127
1140627,1163
1140628,1123
1140629,1129
1140630,1138
1140631,1154
1140632,0
1140633,1148
1140634,1119
1140635,1120
1140636,1157
1140637,1157
1140638,1104
1140639,1053
1140640,1138
1140641,1151
1140642,1138
1140643,1136
1140644,1170
1140645,1095
1140646,1120
1140647,1059
1140648,1095
1140701,1143
1140702,1124
1140703,1161
1140704,1194
1140705,1166
1140706,1190
1140707,1210
1140708,1163
1140709,1172
1140710,1173
1140711,1159
1140712,1149
1140713,1165
1140714,1087
1140716,0
1140718,1185
1140719,1140
1140720,0
1140721,1176
1140722,1177
1140723,1174
1140724,1146
1140725,1192
1140726,1225
1140727,1191
1140728,1201
1140729,1210
1140730,1164
1140731,1169
1140732,1158
1140733,1148
1140734,1144
1140735,1187
1140736,1131
1140737,1201
1140738,1138
1140739,1185
1140741,1158
1140742,1154
1140743,1138
1140744,1102
1140745,1188
1140746,1204
1140747,1163
1140748,1206
1140749,1166
1140750,1183
1140751,1162
1140752,1179
1140753,1160
1140801,1212
1140802,1160
1140803,1163
1140804,1176
1140805,1161
1140806,1193
1140807,1215
1140808,1180
1140809,1143
1140810,1166
1140811,1160
1140812,1166
1140813,1197
1140814,1207
1140815,1175
1140816,1162
1140817,1166
1140818,1190
1140819,1179
1140820,1137
1140821,1184
1140822,1156
1140823,1185
1140824,1169
1140825,1194
1140826,1169
1140827,1183
1140829,1210
1140830,1177
1140831,1185
1140832,1161
1140833,1132
1140834,1187
1140835,1152
1140836,1176
1140838,1177
1140839,1165
1140840,1159
1140841,1166
1140842,1202
1140843,1153
1140844,1187
1140845,1159
1140846,1176
1140847,1144
1140848,1175
1140849,1187
1140850,1211
1140851,1186
1140852,1166
1140854,1159
1140855,1150
1140856,1123
1140857,1156
1140858,1154
1140859,1161
1140860,1159
1140901,0
1140902,1194
1140903,1141
1140904,1170
1140905,1185
1140906,1173
1140907,1150
1140908,1195
1140909,1153
1140910,1172
1140911,1206
1140912,1195
1140913,1192
1140914,1181
1140915,1145
1140916,1194
1140917,1179
1140918,1191
1140919,1183
1140921,1191
1140922,1195
1140923,1182
1140926,1204
1140927,1159
1140928,1192
1140929,1183
1140930,1181
1140931,1113
1140932,1138
1140933,1155
1140934,1191
1140935,1149
1140936,1180
1140937,1170
1140938,1141
1140939,1212
1140940,0
1140941,1135
1140942,1182
1140943,1173
1140944,1191
1141001,1172
1141002,1144
1141003,1172
1141004,1138
1141005,1184
1141006,1155
1141007,1150
1141008,1167
1141009,1180
1141010,1186
1141012,1144
1141013,1175
1141014,1171
1141015,1177
1141016,1167
1141018,1192
1141019,0
1141020,1160
1141021,1175
1141022,1149
1141023,1157
1141024,1190
1141025,1164
1141026,0
1141027,1160
1141028,1208
1141029,1118
1141030,1188
1141031,1170
1141032,1174
1141033,1167
1141035,1163
1141037,1149
1141038,1144
1141039,1182
1141040,1184
1141041,1157
1141042,1112
1141044,1198
1141045,1173
1141046,1124
1141047,1179
1141048,1143
1141049,1168
1141050,1151
1141051,1125
1141052,1179
1141053,1153
1141101,1163
1141102,1158
1141103,1161
1141104,1147
1141105,1153
1141106,1120
1141107,1164
1141108,1171
1141109,1184
1141110,1206
1141111,1142
1141112,1142
1141113,1124
1141114,1153
1141115,1135
1141116,0
1141117,1151
1141118,1185
1141119,1146
1141120,1179
1141121,1230
1141122,1158
1141123,1155
1141124,1216
1141125,1187
1141126,1161
1141127,1159
1141128,1194
1141129,1167
1141130,1160
1141131,1164
1141132,1160
1141133,1177
1141134,1175
1141135,1179
1141136,1179
1141137,1117
1141138,1191
1141139,1181
1141140,1161
1141141,1190
1141142,1176
1141143,1175
1141144,1169
1141201,1194
1141202,1160
1141203,1168
1141204,1140
1141205,1174
1141206,1175
1141207,1199
1141208,1152
1141209,1181
1141210,1213
1141211,1164
1141212,1192
1141214,1209
1141215,1204
1141217,1181
1141218,1171
1141219,1199
1141220,1222
1141221,1148
1141222,1185
1141223,1126
1141224,1179
1141225,1195
1141226,1148
1141227,1146
1141228,1147
1141229,1140
1141230,1193
1141231,1188
1141232,1171
1141233,1192
1141234,1156
1141235,1175
1141236,1204
1141237,1178
1141238,1159
1141239,0
1141240,1125
1141241,1153
1141242,1148
1141243,1161
1141301,1180
1141302,1204
1141303,1212
1141304,1201
1141305,1167
1141306,1207
1141307,1209
1141308,1246
1141309,1190
1141310,1206
1141311,1180
1141312,1168
1141313,1216
1141314,1193
1141315,1175
1141316,1191
1141317,1162
1141318,1221
1141319,1178
1141320,1184
1141321,1239
1141322,1201
1141323,1196
1141324,1202
1141325,1194
1141326,1177
1141327,1179
1141328,1186
1141329,1183
1141330,1186
1141331,1194
1141332,1220
1141333,1206
1141334,1161
1141335,1175
1141336,1144
1141337,1179
1141338,1190
1141339,1183
1141340,1175
1141341,1185
1141342,1202
1141401,1160
1141402,1212
1141403,1204
1141404,1165
1141405,1213
1141406,1208
1141407,1159
1141408,1215
1141409,1207
1141410,1210
1141411,1191
1141412,1198
1141413,1248
1141414,1185
1141415,1226
1141416,1190
1141417,1212
1141418,1214
1141419,1198
1141420,1224
1141421,1210
1141422,1209
1141423,1183
1141424,1186
1141425,1193
1141426,1173
1141427,1221
1141428,1173
1141429,1213
1141430,1186
1141431,1157
1141432,1197
1141433,1180
1141434,1140
1141435,1191
1141436,1221
1141437,1207
1141438,1200
1141439,1198
1141440,1193
1141441,1227
1141442,1233
1141443,1187
1141444,1160
1141501,1201
1141502,1189
1141503,1202
1141504,1185
1141505,1204
1141506,1185
1141507,1217
1141508,1152
1141509,1168
1141510,0
1141511,1201
1141512,1171
1141513,1179
1141514,1218
1141515,1190
1141516,1212
1141517,1185
1141518,1201
1141519,1210
1141520,1152
1141521,1192
1141522,1177
1141523,1148
1141524,1217
1141525,1174
1141526,1162
1141527,1172
1141528,1175
1141529,1185
1141530,1166
1141531,1193
1141532,1215
1141533,1190
1141534,1184
1141535,1185
1141536,1195
1141537,1188
1141538,1206
1141539,1202
1141540,1175
1141541,1167
1141542,1224
1141543,1210
1141544,1181
1141545,1205
1141546,1162
1141547,1183
1141548,1196
1141549,1161
1141550,1209
1141551,1177
1141552,1184
1141553,1181
1141554,1198
1141555,1175
1141556,1158
1141557,1160
1141558,1195
1141559,1209
1141560,1203
1141561,1204
1141562,1161
1141563,1214
1141564,0
1141565,1222
1141566,1213
1141567,1176
1141568,1167
1141569,1205
1141570,1226
1141571,1191
1141601,1206
1141602,1193
1141603,1201
1141604,1174
1141605,1197
1141606,1169
1141607,1172
1141608,1212
1141609,1177
1141610,1159
1141611,1191
1141612,1221
1141613,1176
1141614,1216
1141615,1213
1141616,1221
1141617,1177
1141618,1223
1141619,1213
1141620,1159
1141621,1120
1141622,1209
1141623,1181
1141624,1237
1141625,1202
1141626,1197
1141627,1187
1141628,1193
1141629,1210
1141630,1159
1141631,1178
1141632,1196
1141633,1157
1141634,1193
1141635,1212
1141636,1205
1141637,1184
1141701,1226
1141702,1161
1141703,1202
1141704,1205
1141705,0
1141706,1230
1141707,1221
1141708,1215
1141709,1225
1141710,0
1141711,0
1141712,1188
1141713,1196
1141714,1205
1141716,1214
1141717,1206
1141718,1189
1141719,1184
1141721,1253
1141722,0
1141723,1215
1141724,1181
1141726,1187
1141727,0
1141728,1230
1141729,1223
1141730,1202
1141731,1206
1141732,1208
1141733,1223
1141734,1196
1141801,1156
1141802,0
1141803,1180
1141804,1178
1141805,1143
1141806,1158
1141808,1136
1141809,1198
1141810,1183
1141811,1141
1141812,1162
1141813,1161
1141814,1177
1141815,1175
1141816,1171
1141817,1176
1141818,1196
1141819,1168
1141820,1171
1141821,1180
1141822,1180
1141823,1131
1141827,1144
1141828,1138
1141829,1179
1141830,1167
1141831,1160
1141832,1147
1141833,1165
1141834,1152
1141835,1203
1141836,1207
1141837,1195
1141838,1185
1141839,1199
1141840,1158
1141841,1159
1141842,0
1141843,1059
1141844,1167
1141845,1138
1141846,1147
1141847,1167
1141848,1120
1141849,1165
1141850,1181
1141901,1123
1141902,1195
1141903,1162
1141904,1165
1141905,1159
1141906,1177
1141907,1166
1141908,1190
1141909,1183
1141910,1168
1141911,1169
1141912,1137
1141913,1174
1141914,1183
1141915,1183
1141916,1173
1141917,1170
1141918,1161
1141919,1171
1141920,1185
1141921,1191
1141922,1164
1141923,1147
1141924,1189
1141925,1168
1141926,1195
1141927,1183
1141928,1177
1141929,1194
1141930,1172
1141931,1186
1141932,1189
1141933,1166
1141934,1204
1141935,1200
1141936,1194
1141937,1178
1141938,1183
1141939,1161
1141940,1168
1141941,1189
1141942,0
1141943,1153
1141944,1152
1141945,1162
1141946,1200
1141947,1192
1141948,1164
1142001,1101
1142002,1135
1142003,1186
1142004,1132
1142005,1199
1142006,1195
1142007,1155
1142008,1186
1142009,1138
1142010,1152
1142011,1086
1142012,1140
1142013,1124
1142014,1147
1142015,1118
1142016,1087
1142017,1138
1142018,0
1142019,0
1142020,1103
1142021,1105
1142022,1172
1142023,1087
1142024,1109
1142025,1142
1142026,1079
1142027,1125
1142028,1054
1142029,1131
1142030,1171
1142101,1142
1142102,1132
1142103,1087
1142104,1106
1142105,1100
1142106,1112
1142107,1074
1142108,1174
1142109,1148
1142110,1104
1142111,1138
1142112,1180
1142113,1151
1142114,1187
1142115,1106
1142116,1107
1142117,1061
1142118,1056
1142119,1166
1142120,1083
1142121,1150
1142122,1135
1142123,1061
1142201,1108
1142202,1089
1142203,1113
1142204,1140
1142205,1132
1142206,1172
1142207,1126
1142208,1137
1142209,1120
1142210,1170
1142211,1122
1142212,1126
1142213,1086
1142214,1076
1142215,1031
1142216,1085
1142217,1080
1142218,1153
1142219,1131
1142220,1125
1142221,1116
1142222,1112
1142223,1080
1142224,1117
1142225,1152
1142226,1125
1142227,1164
1142228,1134
1142229,1127
1142230,1172
1142231,1141
1142232,1206
1142233,1127
1142234,1143
1142301,1096
1142302,1075
1142303,1078
1142304,1100
1142305,1094
1142306,1098
1142307,1108
1142308,1068
1142309,1094
1142310,1083
1142311,1082
1142312,1075
1142313,1100
1142314,1096
1142315,1113
1142316,1085
1142317,1076
1142320,1085
1142321,1063
1142322,1077
1142323,1100
1142324,1007
1142325,1081
1142326,1095
1142327,1033
1142329,1058
1142330,1066
1142331,982
1142332,1036
1142333,1120
1142334,1077
1142335,1050
1142336,1061
1142337,1074
1142338,1067
1142339,1074
1142340,1065
1142341,1083
1142342,1155
1142343,0
1142344,1058
1142345,1090
1142346,1101
1142347,1125
1142348,1109
1142349,1125
1142350,
1142351,1109
1142352,0
1142353,1148
1142354,1111
1142355,1073
1142401,1089
1142402,1129
1142403,1081
1142404,1066
1142405,993
1142406,1076
1142407,1029
1142408,1072
1142409,1080
1142410,1087
1142411,1057
1142412,1023
1142413,1048
1142414,1036
1142415,1052
1142416,1030
1142417,991
1142418,1107
1142419,1126
1142420,1032
1142421,1035
1142422,1083
1142423,1082
1142424,1074
1142425,970
1142426,955
1142427,959
1142428,955
1142429,1050
1142430,1035
1142431,1039
1142432,949
1142433,1080
1142501,1134
1142502,1093
1142503,1042
1142504,1053
1142505,1088
1142506,1077
1142507,1115
1142508,1077
1142509,1037
1142510,1093
1142511,1021
1142512,1031
1142513,1083
1142514,1114
1142515,988
1142516,1088
1142517,1135
1142518,1096
1142519,1065
1142520,0
1142521,1100
1142522,982
1142523,1026
1142601,1091
1142602,1135
1142603,1067
1142604,1109
1142605,988
1142606,1093
1142607,1026
1142608,1103
1142609,1094
1142610,1019
1142611,998
1142612,1109
1142613,1134
1142614,1084
1142615,1106
1142616,1144
1142617,1134
1142618,1139
1142619,1095
1142620,1116
1142621,1096
1142622,1023
1142623,1062
1142624,1080
1142625,1061
1142626,1067
1142627,1086
1142628,1062
1142629,1065
1142630,1043
1142631,1026
1142632,1079
1142633,1062
1142634,1090
1142635,1117
1142636,1032
1142637,1056
1142638,1034
1142639,1065
1142640,1070
1142641,1064
1142642,1002
1142643,1034
1142644,1088
1142645,1083
1142646,1022
1142647,1169
1142648,1141
1142649,1110
1142650,1101
1142651,1091
1142652,1097
1142653,977
1142654,1017
1142655,1042
1142656,1040
1142701,1099
1142702,1143
1142703,1176
1142704,1175
1142705,1039
1142706,1080
1142707,1113
1142708,1128
1142709,1144
1142710,1131
1142711,1130
1142712,1075
1142713,1103
1142714,1099
1142715,1133
1142716,1069
1142717,1087
1142718,1146
1142719,1121
1142720,1091
1142721,1119
1142722,0
1142723,1058
1142724,0
1142725,0
1142726,1149
1142727,1112
1142728,1158
1142729,1158
1142730,0
1142731,0
1142732,1179
1142733,1101
1142734,1100
1142735,1081
1142736,1064
1142737,1144
1142738,1117
1142739,1140
1142740,1158
1142741,1140
1142801,1132
1142802,1109
1142803,1098
1142804,1100
1142805,1124
1142806,1116
1142807,1137
1142808,1136
1142809,1126
1142810,1118
1142811,1133
1142812,1083
1142813,1105
1142814,1152
1142815,1131
1142816,1089
1142817,1082
1142818,1182
1142819,1110
1142820,1051
1142821,1097
1142822,1114
1142823,1141
1142824,1139
1142825,0
1142826,1154
1142827,1127
1142828,1147
1142829,1142
1142830,1114
1142831,1082
1142832,1088
1142833,1128
1142834,1102
1142835,1096
1142836,1104
1142837,1132
1142838,0
1142839,1093
1142840,1102
1142841,1024
1142842,1152
1142843,1120
1142844,1111
1142845,1125
1142846,1067
1142847,1145
1142848,1095
1142849,1123
1142850,1133
1142851,1085
1142852,1135
1142853,1103
1142854,1127
1142855,1117
1142856,1124
1142857,1100
1142858,1197
1142859,1107
1142860,1103
1142861,0
1142862,1140
1142863,1107
1142864,1104
1142901,1156
1142902,1119
1142903,1158
1142904,1194
1142905,1118
1142906,1139
1142907,1155
1142908,1138
1142909,1158
1142910,1136
1142911,1130
1142912,1166
1142913,1136
1142914,1156
1142915,1160
1142916,1153
1142917,1146
1142918,0
1142919,1006
1142920,1005
1142921,1191
1142922,1102
1142923,1126
1142924,1180
1142925,1122
1142926,1160
1142927,1118
1142928,1149
1142929,1076
1142930,899
1142931,1088
1142932,1169
1142933,1093
1142934,1158
1142935,0
1142936,1132
1142937,1051
1142938,1039
1142939,1111
1142940,1107
1142941,1104
1142942,1123
1142943,1137
1142944,1145
1142945,1120
1142946,1141
1142947,1161
1142948,1147
1142949,1173
1142950,1167
1142951,1070
1143001,1071
1143002,1139
1143003,1136
1143004,1071
1143005,1147
1143006,1160
1143007,1161
1143008,988
1143009,1103
1143010,1074
1143011,1124
1143012,0
1143013,1091
1143014,1134
1143015,1106
1143016,1102
1143017,1066
1143018,1113
1143019,1085
1143020,1093
1143021,1077
1143022,1098
1143023,1145
1143024,1107
1143025,1084
1143026,1154
1143027,1055
1143028,1083
1143029,1086
1143030,1148
1143031,1181
1143032,1166
1143033,1125
1143034,1110
1143035,997
1143036,1145
1143037,1124
1143038,1117
1143101,1106
1143102,1116
1143103,1132
1143104,1056
1143105,1075
1143106,1128
1143107,1069
1143108,1109
1143109,1143
1143110,1082
1143111,1146
1143112,876
1143113,1140
1143114,1070
1143115,0
1143116,1149
1143117,1058
1143118,1057
1143119,1088
1143120,1091
1143121,1151
1143123,1082
1143124,1088
1143125,1078
1143126,1081
1143127,1083
1143128,1068
1143129,1041
1143130,1110
1143131,1076
1143132,1103
1143133,1105
1143134,1059
1143135,1089
1143136,1123
1143137,1076
1143139,1092
1143140,1086
1143141,1042
1143142,1119
1143143,1170
1143144,1082
1143145,1065
1143146,1068
1143147,1144
1143148,1097
1143149,1078
1143150,1086
1143151,1105
1143152,1094
1143153,1121
1143154,1030
1143155,1138
1143156,1122
1143157,1035
1143158,1108
1143159,1085
1143160,1061
1143201,1082
1143202,1093
1143203,1149
1143204,1093
1143205,0
1143206,1151
1143207,0
1143208,1112
1143209,1158
1143210,1113
1143211,1020
1143212,1089
1143213,1122
1143214,999
1143301,1025
1143302,902
1143303,1069
1143304,979
1143305,1050
1143306,1075
1143307,1058
1143308,1000
1143309,909
1143310,994
1143311,1012
1143312,1012
1143313,1065
1143314,1026
1143315,1022
1143316,1084
1143317,1084
1143318,1063
1143319,1006
1143320,1041
1143321,960
1143322,979
