SA1_CODE21,mean
1105606,0.230769231
1105607,0.413461538
1105608,0.334862385
1105609,0.323383085
1105612,0.329787234
1105613,0.312236287
1105614,0.358208955
1105615,0.617777778
1105616,1
1105617,0.362831858
1105618,0.254940711
1105620,0.292857143
1105621,0
1105622,0.188481675
1105623,0.266666667
1105624,0.313829787
1105625,0.502702703
1105626,0.257211538
1105627,0.22705314
1105628,0.227564103
1105629,0.260663507
1105630,1.022222222
1105631,0.345132743
1105632,0.688741722
1105633,0.115789474
1105701,0.241791045
1105702,0.235
1105703,0.308411215
1105704,0.327868852
1105705,0
1105706,0.334975369
1105707,0.583617747
1105708,0.310077519
1105709,0.338541667
1105710,0.507874016
1105711,0.583333333
1105712,0.48
1105713,0.323076923
1105714,0.472222222
1105715,0.35915493
1105716,0.280788177
1105717,0.190265487
1105718,1.049586777
1105719,0.411504425
1105720,0.548148148
1105801,0.192307692
1105802,0.413580247
1105804,0.393258427
1105805,0.283687943
1105806,0.274678112
1105807,0.236842105
1105808,0.225490196
1105809,0.559210526
1105811,0.192513369
1105813,0.248847926
1105814,0.244755245
