SA1_7DIG16,mean
1105112,0.080536913
1105113,0.086092715
1105114,0.082352941
1105115,0.087301587
1105116,0.120567376
1105201,0.125423729
1105202,0.184079602
1105203,0.195488722
1105204,0.132743363
1105205,0.166666667
1105206,0.117073171
1105207,0.150259067
1105208,0.14516129
1105209,0.162337662
1105210,0.226086957
1105211,0
1105213,0.125
1105214,0.142857143
1105215,0.209677419
1105216,0.139175258
1105301,0.138888889
1105302,0.174358974
1105303,0.180555556
1105304,0.094117647
1105305,0.205035971
1105306,0.072340426
1105307,0.23015873
1105308,0.152317881
1105309,0.127272727
1105310,0.13836478
1105311,0.191780822
1105312,0.050314465
1105313,0.114503817
1105314,0.154589372
1105315,0.068322981
1105316,0.076655052
1105317,0.101449275
1105318,0.100591716
1105319,0.06185567
1105320,0.140939597
1105321,0.121495327
1105322,0.026315789
1105323,0
1105324,0.092307692
1105325,0.11827957
1105326,0.147239264
1105327,0.222222222
1105328,0.115511551
1105329,0.142857143
1105330,0.114893617
1105331,0.1875
1105332,0.173684211
1105333,0.125827815
1105334,0.248
1105335,0.176767677
1105336,0.092857143
1105337,0.104868914
1105401,0.185344828
1105402,0.184397163
1105403,0.245614035
1105404,0.325123153
1105405,0.165217391
1105406,0.319047619
1105407,0.120274914
1105408,0.134328358
1105409,0.113095238
1105410,0.112426036
1105411,0.077272727
1105412,0.100840336
1105413,0.111111111
1105414,0.308510638
1105415,0
1105416,0
1105417,0.128654971
1105418,0.220640569
1105419,0.522580645
1105420,0.144186047
1105421,0.15
1105422,0.388646288
1105423,0.193548387
1105424,0.11627907
1105501,0.207692308
1105502,0.1015625
1105503,0.087804878
1105504,0.25
1105505,0.050314465
1105506,0.244725738
1105507,0.089361702
1105508,0.086021505
1105509,0.08650519
1105510,0.089285714
1105511,0.074561404
1105512,0.117021277
1105513,0.102941176
1105514,0.079710145
1105601,0.285185185
1105602,0.132911392
1105603,0.094545455
1105604,0.162790698
1105605,0.125448029
1105606,0.076923077
1105607,0.076923077
1105608,0.174311927
1105609,0.119402985
1105612,0.207446809
1105613,0.101265823
1105614,0.15920398
1105615,0.137777778
1105616,0
1105617,0.053097345
1105618,0.116600791
1105620,0.15
1105621,0
1105622,0.089005236
1105623,0.090909091
1105624,0.106382979
1105625,0.048648649
1105626,0.170673077
1105627,0.260869565
1105628,0.096153846
1105629,0.127962085
1105630,0.4
1105631,0.132743363
1105632,0.589403974
1105633,0.105263158
1105701,0.098507463
1105702,0.155
1105703,0.191588785
1105704,0.202185792
1105705,0
1105706,0.192118227
1105707,0.156996587
1105708,0.170542636
1105709,0.109375
1105710,0.397637795
1105711,0.130952381
1105712,0.296
1105713,0.115384615
1105714,0.203703704
1105715,0.218309859
1105716,0.177339901
1105717,0.14159292
1105718,0.181818182
1105719,0.17699115
1105720,0.148148148
1105801,0.076923077
1105802,0.067901235
1105804,0.08988764
1105805,0.09929078
1105806,0.042918455
1105807,0.149122807
1105808,0.205882353
1105809,0.046052632
1105811,0.096256684
1105813,0.082949309
1105814,0.055944056
1105815,0.089285714
1105816,0.057142857
1105817,0.107913669
1105818,0.092105263
1105819,0.093877551
1105820,0.116129032
1105821,0.153846154
1105822,0.065217391
1105823,0.188087774
1105824,0.06741573
1105825,0.138461538
1105826,0.106060606
1105827,0.271255061
1105828,0.105590062
1105829,0.115606936
1105830,0.130177515
1105831,0.081967213
1105832,0.331658291
1105833,0.219512195
1105834,0.139393939
1105835,0.061371841
1105836,0.203252033
1105837,0.104895105
1105838,0.136170213
1105839,0.113537118
1105840,0.103896104
1105841,0
1105842,0.06147541
1105843,0.18556701
1105844,0.070422535
1105845,0.070866142
1105846,0.155102041
1105847,0.089595376
1105848,0.061433447
1105849,0
1105850,0.117647059
1105851,0.162650602
1105852,0
1105853,0.193548387
1105854,0.152941176
1105855,0.170731707
1105856,0.108527132
1105857,0.26875
1105858,0
1105859,0.041139241
1105860,0.070063694
1105861,0.148148148
1105862,0
1105863,0.051724138
1105864,0.07
1105901,0.104575163
1105902,0.157232704
1105903,0.089041096
1105904,0
1105905,0.276315789
1105906,0.189655172
1105907,0.15942029
1105908,0.558823529
1105910,0.065375303
1105912,0.083870968
