SA1_7DIG16,mean
1103232,1277.974087
1103233,1425
1103234,1334.661355
1103235,1624.775583
1103236,1162.587413
1103237,1318.42714
1103238,1044.84968
1103239,1508.482348
1103240,1708.860759
1103241,2984.901278
1103242,2590.361446
1103243,1354.953354
1103244,456.7755033
1103245,1892.411143
1103246,1242.038217
1103247,289.2263196
1103248,2300.518135
1103301,1825.795645
1103302,1396.748946
1103303,1621.368322
1103304,1412.71443
1103305,1037.212985
1103306,1164.965986
1103307,1090.458488
1103308,1352.805534
1103309,122.8541209
1103310,957.0724842
1103311,1430.769231
1103312,1509.824199
1103313,1657.51921
1103314,1274.362819
1103315,455.7640751
1103316,0
1103317,808.1494058
1103318,389.6103896
1103319,1140.159768
1103320,0.919342976
1103401,1157.534247
1103402,603.5502959
1103403,1092.979127
1103404,911.0169492
1103405,1020.191286
1103406,827.3381295
1103407,39.09390856
1103408,34.45255474
1103409,1198.786039
1103410,1477.369769
1103411,1493.07646
1103412,1133.866134
1103413,582.5864277
1103414,1095.890411
1103415,512.8205128
1103416,698.0684514
1103417,643.722116
1103418,1703.703704
1103419,1219.702893
1103501,477.9355627
1103502,619.0885641
1103503,1495.327103
1103504,1246.582832
1103505,479.7535211
1103506,1585.014409
1103507,964.5010047
1103508,222.1060883
1103509,720.1086957
1103510,1088.810838
1103511,731.635938
1103512,891.8032787
1103513,1021.303258
1103514,980.0569801
1103515,254.9134073
1103516,1653.005464
1103517,10.7459147
1103601,1265.984655
1103602,1211.750306
1103603,1475.225225
1103604,170.0953913
1103605,570.3849396
1103606,512.8205128
1103607,61.19326874
1103608,602.7857829
1103609,108.7478971
1103610,725.388601
1103611,993.75
1103612,487.0848708
1103613,56.58406361
1103614,343.1101273
1103615,250.987683
1103616,1464.208243
1103617,47.12259199
1103618,1727.748691
1103619,844.7773616
1103620,633.6853808
1103621,886.86932
1103622,634.2117017
1103701,342.3650494
1103702,822.9915088
1103703,481.1281626
1103704,805.6580566
1103705,942.7880741
1103706,1422.594142
1103707,389.8002274
1103708,232.5581395
1103709,498.2059067
1103710,1372.155288
1103711,634.5177665
1103712,335.1844506
1103713,1014.388489
1103714,198.392338
1103801,673.7193764
1103802,513.9833711
1103803,630.0422589
1103804,1241.648107
1103805,403.5237283
1103806,952.3809524
1103807,1086.294416
1103808,887.8281623
1103809,359.1899121
1103810,384.6932577
1103811,1384.083045
1103812,1475.927388
1103813,1376.248613
1103814,1240.566038
1103815,1218.836565
1103816,1397.919376
1103817,647.6059249
1103901,1096.605744
1103902,585.0746269
1103903,590.3470283
1103904,1444.730077
1103905,619.9610787
1103906,945.0726979
1103908,623.7816764
1103909,1637.931034
1103911,1446.459413
1103912,718.6959743
1103913,1730.466702
1103914,1674.208145
1103915,1569.802277
1103916,1542.649728
1103917,1582.799634
1103918,1242.60355
1103919,1257.179324
1103920,700.6491027
1103921,1435.089175
1103922,1434.12737
1103923,116.2250116
1103924,1772.38806
1103925,1661.849711
1103926,713.3004926
1103927,1028.156997
1103928,1256.144184
1103929,1181.818182
1103930,37.04967582
1103931,1149.970362
1104001,1463.664278
1104002,1856.59411
1104003,792.9292929
1104004,1375
1104005,1093.394077
1104006,1255.813953
1104007,1524.926686
1104008,0.278017181
1104009,1390.996459
1104010,1074.646075
1104011,1269.308261
1104012,1042.857143
1104013,1485.549133
1104014,3572.170301
1104015,348.7654321
1104016,291.9185492
1104017,1398.128898
1104018,1645.264848
1104019,1597.817615
1104020,1500.392773
1104021,1609.388097
1104022,1001.77305
1104023,1116.412214
1104024,1378.650072
1104025,1266.464032
1104026,1130.755064
1104027,1374.207188
1104028,1246.312684
1104029,1542.816702
1104030,1037.555697
1104031,1392.733564
1104032,940.6392694
1104033,1392
1104034,1416.765053
1104035,1661.129568
1104036,1463.414634
1104037,1582.278481
1104038,1396.761134
1104039,769.005848
1104040,1403.508772
1104041,1183.765502
1104042,1577.689243
1104043,914.7457007
1104044,1449.275362
1104045,1513.795675
1104046,1460.244648
1104047,941.0288582
1104048,1074.766355
1104049,1741.534209
1104050,256.8406916
1104051,1148.473875
1104052,837.8378378
1104053,1264.108352
1104054,956.7751336
1104055,1030.28065
1104056,911.0080135
1104057,886.6087872
1104058,563.8340717
1104101,1577.181208
1104102,1051.612903
1104103,993.4924078
1104104,1301.326595
1104105,1815.446339
1104106,108.4632633
1104107,129.7214804
1104108,0
1104109,636.2829239
1104110,1463.855422
1104111,1107.954545
1104112,1093.544137
1104113,104.3726653
1104114,1410.138249
1104115,1079.25801
1104116,1561.604585
1104117,467.2897196
1104118,0
1104119,558.2580496
1104120,327.9894102
1104121,416.7168493
1104122,74.8579086
1104123,1120.121642
1104124,795.0765136
1104125,780.4878049
1104201,912.4690339
1104202,451.8979715
1104203,785.9078591
1104204,2040.201005
1104205,963.3594072
1104206,0
1104207,725.7683215
1104208,1590.470058
1104209,861.948143
1104210,430.4517965
1104211,677.1565046
1104212,0
1104213,761.0112067
1104214,465.7808258
1104215,1310.951239
1104216,1260.504202
1104217,1171.662125
1104218,1391.304348
1104219,1377.04918
1104220,966.7440062
1104221,1458.206223
1104222,966.8721109
1104223,243.902439
1104224,1540.212443
1104225,1843.393148
1104226,1575.613618
1104227,863.7532134
1104228,1315.209405
1104229,675.9098787
1104230,1347.670251
1104231,897.1164115
1104232,1816.386969
1104233,1148.590948
1104301,230.9742375
1104302,997.5816203
1104303,885.2459016
1104304,1501.597444
1104305,1155.527795
1104306,3.105831198
1104307,1128.608924
1104308,1084.977238
1104309,1136.653895
1104310,1073.170732
1104311,1603.97445
1104312,1097.453907
1104313,492.1875
1104314,1078.947368
1104315,1221.423906
1104316,1317.47484
1104317,662.0351451
1104318,1035.087719
1104319,714.5474533
1104320,185.5319149
1104321,228.0089708
1104322,1119.047619
1104323,924.9045397
1104324,1384.615385
1104325,722.8017884
1104326,1376.67304
1104327,1597.051597
1104328,1250
1104329,1260.426321
1104330,1301.020408
1104401,858.7896254
1104402,899.1683992
1104403,838.9261745
1104404,1115.719618
1104405,1458.11789
1104406,1405.269762
1104407,1108.462455
1104408,1378.621379
1104409,1255.686988
1104410,1163.310962
1104411,1532.258065
1104412,691.1090742
1104413,0
1104414,1254.523522
1104415,1202.657807
1104416,1411.235955
